die,block,structure,material,timestamp,config,force_I_setting,v_measure,i_measure,smu_status
10,169,GC20_SC300,Pt,2025-01-07 14:27:23.075,GC20_L_R0_N,0.000500000,0.00045537414008085255,0.0004999,N
10,169,GC20_SC300,Pt,2025-01-07 14:27:23.544,GC20_L_R0_N,-0.000500000,-0.0004886893219614802,-0.00050002,N
10,169,GC20_SC300,Pt,2025-01-07 14:27:24.057,GC20_L_R90_N,0.000100000,0.00013409366220642048,0.00010006,N
10,169,GC20_SC300,Pt,2025-01-07 14:27:24.522,GC20_L_R90_N,-0.000100000,-5.504646983859817e-05,-0.00010002,N
10,169,GC20_SC300,Pt,2025-01-07 14:27:24.993,GC20_L_R90_N,0.000500000,0.0005115711331147899,0.0004999,N
10,169,GC20_SC300,Pt,2025-01-07 14:27:25.458,GC20_L_R90_N,-0.000500000,-0.00043207181821333586,-0.0005,N
10,169,GC20_SC300,Pt,2025-01-07 14:27:25.981,SC_P,0.000100000,0.006224336368053286,0.00010006,N
10,169,GC20_SC300,Pt,2025-01-07 14:27:26.463,SC_P,-0.000100000,-0.00622575522413444,-0.0001,N
10,169,GC20_SC300,Pt,2025-01-07 14:27:26.934,SC_P,0.000500000,0.031112979032862968,0.00049992,N
10,169,GC20_SC300,Pt,2025-01-07 14:27:27.410,SC_P,-0.000500000,-0.03111711797573182,-0.00049996,N
10,169,GC20_SC300,Pt,2025-01-07 14:27:27.946,SC_N,0.000100000,0.006236368708716619,9.998e-05,N
10,169,GC20_SC300,Pt,2025-01-07 14:27:28.424,SC_N,-0.000100000,-0.006213809632184877,-0.00010006,N
10,169,GC20_SC300,Pt,2025-01-07 14:27:28.896,SC_N,0.000500000,0.031125085624544017,0.00049996,N
10,169,GC20_SC300,Pt,2025-01-07 14:27:29.376,SC_N,-0.000500000,-0.031105019470795275,-0.0005,N
10,169,LW300,Ag,2025-01-07 14:27:31.867,LW300_P,0.000500000,0.057291243514907546,0.0004999,N
10,169,LW300,Ag,2025-01-07 14:27:32.388,LW300_P,-0.000500000,-0.278380570958725,-0.00050002,N
10,169,LW300,Ag,2025-01-07 14:27:32.879,LW300_P,0.001000000,0.08466190582565002,0.00099996,N
10,169,LW300,Ag,2025-01-07 14:27:33.339,LW300_P,-0.001000000,-0.1844060405079142,-0.00099998,N
10,169,LW300,Ag,2025-01-07 14:27:33.884,LW300_N,0.000500000,0.28575549221795743,0.00049996,N
10,169,LW300,Ag,2025-01-07 14:27:34.358,LW300_N,-0.000500000,-0.06431186470562024,-0.00049998,N
10,169,LW300,Ag,2025-01-07 14:27:34.829,LW300_N,0.001000000,0.18346192937711422,0.0009999,N
10,169,LW300,Ag,2025-01-07 14:27:35.297,LW300_N,-0.001000000,-0.07224019282540255,-0.00100006,N
10,169,LW600,Ag,2025-01-07 14:27:37.761,LW600_N,0.000500000,0.014808227458429676,0.00049996,N
10,169,LW600,Ag,2025-01-07 14:27:38.247,LW600_N,-0.000500000,-0.016876162411401767,-0.0005,N
10,169,LW600,Ag,2025-01-07 14:27:38.719,LW600_N,0.001000000,0.028736465672156424,0.0009999,N
10,169,LW600,Ag,2025-01-07 14:27:39.185,LW600_N,-0.001000000,-0.033098518881242586,-0.00100006,N
10,169,LW600,Ag,2025-01-07 14:27:39.745,LW600_P,0.000500000,0.016844088912381795,0.00049992,N
10,169,LW600,Ag,2025-01-07 14:27:40.228,LW600_P,-0.000500000,-0.014888678803706826,-0.00049998,N
10,169,LW600,Ag,2025-01-07 14:27:40.697,LW600_P,0.001000000,0.033162640883890426,0.0009999,N
10,169,LW600,Ag,2025-01-07 14:27:41.164,LW600_P,-0.001000000,-0.028847867929284676,-0.001,N
10,169,GC20_SC300,Ag,2025-01-07 14:27:43.628,GC20_L_R0_P,0.000500000,0.0005938927218481331,0.00049998,N
10,169,GC20_SC300,Ag,2025-01-07 14:27:44.111,GC20_L_R0_P,-0.000500000,-0.0001822347873972102,-0.0005,N
10,169,GC20_SC300,Ag,2025-01-07 14:27:44.583,GC20_L_R0_P,0.001000000,0.0009660072108331806,0.0009999,N
10,169,GC20_SC300,Ag,2025-01-07 14:27:45.048,GC20_L_R0_P,-0.001000000,-0.0003007372061999554,-0.0010001,N
10,169,GC20_SC300,Ag,2025-01-07 14:27:45.563,GC20_L_R90_P,0.000500000,0.003106847106143024,0.00049994,N
10,169,GC20_SC300,Ag,2025-01-07 14:27:46.031,GC20_L_R90_P,-0.000500000,-0.03541908446767763,-0.0005,N
10,169,GC20_SC300,Ag,2025-01-07 14:27:46.499,GC20_L_R90_P,0.001000000,-0.002863851461177266,0.00099994,N
10,169,GC20_SC300,Ag,2025-01-07 14:27:46.966,GC20_L_R90_P,-0.001000000,-0.036629818621959014,-0.0010001,N
10,169,GC20_SC300,Ag,2025-01-07 14:27:47.495,GC20_L_R0_N,0.000500000,0.0005280864708676927,0.00049996,N
10,169,GC20_SC300,Ag,2025-01-07 14:27:48.012,GC20_L_R0_N,-0.000500000,-0.0008875922548538513,-0.00049998,N
10,169,GC20_SC300,Ag,2025-01-07 14:27:48.479,GC20_L_R0_N,0.001000000,0.000943293750997272,0.00099998,N
10,169,GC20_SC300,Ag,2025-01-07 14:27:48.945,GC20_L_R0_N,-0.001000000,-0.0011988157631996961,-0.00099998,N
10,169,GC20_SC300,Ag,2025-01-07 14:27:49.482,GC20_L_R90_N,0.000500000,0.039946894619496257,0.00050008,N
10,169,GC20_SC300,Ag,2025-01-07 14:27:49.969,GC20_L_R90_N,-0.000500000,-0.004660290876075795,-0.00049998,N
10,169,GC20_SC300,Ag,2025-01-07 14:27:50.451,GC20_L_R90_N,0.001000000,0.0375356413395592,0.00100006,N
10,169,GC20_SC300,Ag,2025-01-07 14:27:50.921,GC20_L_R90_N,-0.001000000,0.002512680905298938,-0.00100006,N
10,169,GC20_SC300,Ag,2025-01-07 14:27:51.447,SC_P,0.000500000,0.022824061505330968,0.00049994,N
10,169,GC20_SC300,Ag,2025-01-07 14:27:51.952,SC_P,-0.000500000,-0.022831782140856495,-0.00049998,N
10,169,GC20_SC300,Ag,2025-01-07 14:27:52.430,SC_P,0.001000000,0.04572300332413443,0.0009999,N
10,169,GC20_SC300,Ag,2025-01-07 14:27:52.902,SC_P,-0.001000000,-0.045757111742135044,-0.00100004,N
10,169,GC20_SC300,Ag,2025-01-07 14:27:53.416,SC_N,0.000500000,0.022858615429437887,0.0004999,N
10,169,GC20_SC300,Ag,2025-01-07 14:27:53.927,SC_N,-0.000500000,-0.02285002216066452,-0.0005,N
10,169,GC20_SC300,Ag,2025-01-07 14:27:54.409,SC_N,0.001000000,0.04578811190961176,0.00099992,N
10,169,GC20_SC300,Ag,2025-01-07 14:27:54.873,SC_N,-0.001000000,-0.04576936757101012,-0.00100004,N
10,170,LW300,Pt,2025-01-07 14:27:57.368,LW300_P,0.000100000,0.006228806867446805,0.00010006,N
10,170,LW300,Pt,2025-01-07 14:27:57.838,LW300_P,-0.000100000,-0.0061841401017583624,-0.0001,N
10,170,LW300,Pt,2025-01-07 14:27:58.312,LW300_P,0.000500000,0.031044718822504865,0.00049996,N
10,170,LW300,Pt,2025-01-07 14:27:58.778,LW300_P,-0.000500000,-0.03100180393973942,-0.00049998,N
10,170,LW300,Pt,2025-01-07 14:27:59.294,LW300_N,0.000100000,0.00619543507835465,0.00010002,N
10,170,LW300,Pt,2025-01-07 14:27:59.780,LW300_N,-0.000100000,-0.0062184168710763725,-0.00010004,N
10,170,LW300,Pt,2025-01-07 14:28:00.262,LW300_N,0.000500000,0.03101075743622251,0.00049988,N
10,170,LW300,Pt,2025-01-07 14:28:00.733,LW300_N,-0.000500000,-0.031035885892030744,-0.00049998,N
10,170,LW600,Pt,2025-01-07 14:28:03.180,LW600_N,0.000100000,0.012393414540593688,0.00010006,N
10,170,LW600,Pt,2025-01-07 14:28:03.641,LW600_N,-0.000100000,-0.012418207028925711,-0.00010002,N
10,170,LW600,Pt,2025-01-07 14:28:04.140,LW600_N,0.000500000,0.061991707132203346,0.0004999,N
10,170,LW600,Pt,2025-01-07 14:28:04.603,LW600_N,-0.000500000,-0.06202188392205783,-0.00049998,N
10,170,LW600,Pt,2025-01-07 14:28:05.124,LW600_P,0.000100000,0.012435980958186871,0.00010006,N
10,170,LW600,Pt,2025-01-07 14:28:05.621,LW600_P,-0.000100000,-0.012374690786432607,-0.00010004,N
10,170,LW600,Pt,2025-01-07 14:28:06.103,LW600_P,0.000500000,0.06203465803773976,0.00049994,N
10,170,LW600,Pt,2025-01-07 14:28:06.583,LW600_P,-0.000500000,-0.06197822799943239,-0.0005,N
10,170,GC20_SC300,Pt,2025-01-07 14:28:09.057,GC20_L_R0_P,0.000100000,0.00012330962083106627,0.00010006,N
10,170,GC20_SC300,Pt,2025-01-07 14:28:09.518,GC20_L_R0_P,-0.000100000,-6.718908429062118e-05,-9.998e-05,N
10,170,GC20_SC300,Pt,2025-01-07 14:28:09.991,GC20_L_R0_P,0.000500000,0.0005057920514288085,0.00049994,N
10,170,GC20_SC300,Pt,2025-01-07 14:28:10.489,GC20_L_R0_P,-0.000500000,-0.00044913190848237057,-0.00049998,N
10,170,GC20_SC300,Pt,2025-01-07 14:28:11.031,GC20_L_R90_P,0.000100000,6.41925778726006e-05,0.00010006,N
10,170,GC20_SC300,Pt,2025-01-07 14:28:11.516,GC20_L_R90_P,-0.000100000,-0.00012465863684604854,-0.00010002,N
10,170,GC20_SC300,Pt,2025-01-07 14:28:11.987,GC20_L_R90_P,0.000500000,0.0004418913315169425,0.0004999,N
10,170,GC20_SC300,Pt,2025-01-07 14:28:12.453,GC20_L_R90_P,-0.000500000,-0.0005029109649096176,-0.00049996,N
10,170,GC20_SC300,Pt,2025-01-07 14:28:13.030,GC20_L_R0_N,0.000100000,7.888104652619505e-05,0.00010006,N
10,170,GC20_SC300,Pt,2025-01-07 14:28:13.512,GC20_L_R0_N,-0.000100000,-0.00011257630539850976,-0.00010002,N
10,170,GC20_SC300,Pt,2025-01-07 14:28:14.006,GC20_L_R0_N,0.000500000,0.00046049819546201137,0.0004999,N
10,170,GC20_SC300,Pt,2025-01-07 14:28:14.476,GC20_L_R0_N,-0.000500000,-0.0004941103814135125,-0.0005,N
10,170,GC20_SC300,Pt,2025-01-07 14:28:15.011,GC20_L_R90_N,0.000100000,0.0001336319826111023,0.00010002,N
10,170,GC20_SC300,Pt,2025-01-07 14:28:15.484,GC20_L_R90_N,-0.000100000,-5.515600846869755e-05,-0.0001,N
10,170,GC20_SC300,Pt,2025-01-07 14:28:15.979,GC20_L_R90_N,0.000500000,0.0005117622743485203,0.0004999,N
10,170,GC20_SC300,Pt,2025-01-07 14:28:16.463,GC20_L_R90_N,-0.000500000,-0.0004330833964349248,-0.00050002,N
10,170,GC20_SC300,Pt,2025-01-07 14:28:16.977,SC_P,0.000100000,0.006263193910553506,0.00010006,N
10,170,GC20_SC300,Pt,2025-01-07 14:28:17.444,SC_P,-0.000100000,-0.0062644179496079725,-0.00010004,N
10,170,GC20_SC300,Pt,2025-01-07 14:28:17.914,SC_P,0.000500000,0.03130802101807871,0.0004999,N
10,170,GC20_SC300,Pt,2025-01-07 14:28:18.375,SC_P,-0.000500000,-0.031311413774977426,-0.00049996,N
10,170,GC20_SC300,Pt,2025-01-07 14:28:18.907,SC_N,0.000100000,0.006274523439603583,0.00010006,N
10,170,GC20_SC300,Pt,2025-01-07 14:28:19.373,SC_N,-0.000100000,-0.006252630416755533,-0.0001,N
10,170,GC20_SC300,Pt,2025-01-07 14:28:19.856,SC_N,0.000500000,0.0313193152595164,0.0004999,N
10,170,GC20_SC300,Pt,2025-01-07 14:28:20.323,SC_N,-0.000500000,-0.03129906458096125,-0.0005,N
10,170,LW300,Ag,2025-01-07 14:28:22.841,LW300_P,0.000500000,0.3654486317889474,0.0004999,N
10,170,LW300,Ag,2025-01-07 14:28:23.321,LW300_P,-0.000500000,-0.13189864434800114,-0.00049998,N
10,170,LW300,Ag,2025-01-07 14:28:23.795,LW300_P,0.001000000,0.39195696200411206,0.0009999,N
10,170,LW300,Ag,2025-01-07 14:28:24.289,LW300_P,-0.001000000,-0.18941424835665405,-0.00100006,N
10,170,LW300,Ag,2025-01-07 14:28:24.806,LW300_N,0.000500000,0.10480153547026126,0.00049992,N
10,170,LW300,Ag,2025-01-07 14:28:25.332,LW300_N,-0.000500000,-0.2931335319770766,-0.00049998,N
10,170,LW300,Ag,2025-01-07 14:28:25.798,LW300_N,0.001000000,0.1866533756833564,0.0009999,N
10,170,LW300,Ag,2025-01-07 14:28:26.274,LW300_N,-0.001000000,-0.38638084149321833,-0.00100002,N
10,170,LW600,Ag,2025-01-07 14:28:28.735,LW600_N,0.000500000,0.10905078576402265,0.00049998,N
10,170,LW600,Ag,2025-01-07 14:28:29.212,LW600_N,-0.000500000,-0.37202365047228303,-0.0004999,N
10,170,LW600,Ag,2025-01-07 14:28:29.685,LW600_N,0.001000000,0.12529096967528563,0.0009999,N
10,170,LW600,Ag,2025-01-07 14:28:30.151,LW600_N,-0.001000000,-0.460499132960108,-0.00099984,N
10,170,LW600,Ag,2025-01-07 14:28:30.682,LW600_P,0.000500000,0.2663801788722273,0.0004999,N
10,170,LW600,Ag,2025-01-07 14:28:31.202,LW600_P,-0.000500000,-0.10397387530339162,-0.0005,N
10,170,LW600,Ag,2025-01-07 14:28:31.699,LW600_P,0.001000000,0.3619986441902098,0.0009999,N
10,170,LW600,Ag,2025-01-07 14:28:32.168,LW600_P,-0.001000000,-0.1273566081026109,-0.00100004,N
10,170,GC20_SC300,Ag,2025-01-07 14:28:34.599,GC20_L_R0_P,0.000500000,0.0007775500411194527,0.00049996,N
10,170,GC20_SC300,Ag,2025-01-07 14:28:35.067,GC20_L_R0_P,-0.000500000,-0.0007308998175517606,-0.0005,N
10,170,GC20_SC300,Ag,2025-01-07 14:28:35.579,GC20_L_R0_P,0.001000000,0.001615106667092809,0.00099996,N
10,170,GC20_SC300,Ag,2025-01-07 14:28:36.048,GC20_L_R0_P,-0.001000000,-0.001542392130830195,-0.00100004,N
10,170,GC20_SC300,Ag,2025-01-07 14:28:36.595,GC20_L_R90_P,0.000500000,0.008543588226085731,0.00049996,N
10,170,GC20_SC300,Ag,2025-01-07 14:28:37.100,GC20_L_R90_P,-0.000500000,-0.008614952276016179,-0.0005,N
10,170,GC20_SC300,Ag,2025-01-07 14:28:37.570,GC20_L_R90_P,0.001000000,0.017373841252617307,0.00099998,N
10,170,GC20_SC300,Ag,2025-01-07 14:28:38.031,GC20_L_R90_P,-0.001000000,-0.01732274478988961,-0.00100006,N
10,170,GC20_SC300,Ag,2025-01-07 14:28:38.553,GC20_L_R0_N,0.000500000,0.0007346123684376791,0.00049994,N
10,170,GC20_SC300,Ag,2025-01-07 14:28:39.058,GC20_L_R0_N,-0.000500000,-0.0007635467402729229,-0.00049994,N
10,170,GC20_SC300,Ag,2025-01-07 14:28:39.530,GC20_L_R0_N,0.001000000,0.0015515139786306854,0.00099992,N
10,170,GC20_SC300,Ag,2025-01-07 14:28:40.024,GC20_L_R0_N,-0.001000000,-0.0015953389877321233,-0.00100004,N
10,170,GC20_SC300,Ag,2025-01-07 14:28:40.554,GC20_L_R90_N,0.000500000,0.008527458846593245,0.0004999,N
10,170,GC20_SC300,Ag,2025-01-07 14:28:41.026,GC20_L_R90_N,-0.000500000,-0.008435405228428656,-0.00049998,N
10,170,GC20_SC300,Ag,2025-01-07 14:28:41.495,GC20_L_R90_N,0.001000000,0.017377320023071203,0.0009999,N
10,170,GC20_SC300,Ag,2025-01-07 14:28:41.961,GC20_L_R90_N,-0.001000000,-0.017130484644783235,-0.00100002,N
10,170,GC20_SC300,Ag,2025-01-07 14:28:42.476,SC_P,0.000500000,0.5216976264953592,0.0004999,N
10,170,GC20_SC300,Ag,2025-01-07 14:28:42.939,SC_P,-0.000500000,-0.3212521040217218,-0.00049994,N
10,170,GC20_SC300,Ag,2025-01-07 14:28:43.421,SC_P,0.001000000,0.36945019670019635,0.0009999,N
10,170,GC20_SC300,Ag,2025-01-07 14:28:43.890,SC_P,-0.001000000,-0.48377286536234326,-0.00100008,N
10,170,GC20_SC300,Ag,2025-01-07 14:28:44.408,SC_N,0.000500000,0.27521649978592233,0.00049994,N
10,170,GC20_SC300,Ag,2025-01-07 14:28:44.879,SC_N,-0.000500000,-0.27601081259787125,-0.00049998,N
10,170,GC20_SC300,Ag,2025-01-07 14:28:45.373,SC_N,0.001000000,0.44234330016913753,0.00099998,N
10,170,GC20_SC300,Ag,2025-01-07 14:28:45.891,SC_N,-0.001000000,-0.3739786336382976,-0.00100004,N
10,186,LW300,Pt,2025-01-07 14:28:48.796,LW300_P,0.000100000,0.006231232890797999,9.998e-05,N
10,186,LW300,Pt,2025-01-07 14:28:49.275,LW300_P,-0.000100000,-0.006186593325977434,-0.0001,N
10,186,LW300,Pt,2025-01-07 14:28:49.774,LW300_P,0.000500000,0.031053697314380055,0.00049994,N
10,186,LW300,Pt,2025-01-07 14:28:50.243,LW300_P,-0.000500000,-0.031011911635210804,-0.00049998,N
10,186,LW300,Pt,2025-01-07 14:28:50.770,LW300_N,0.000100000,0.006196754688025981,0.00010006,N
10,186,LW300,Pt,2025-01-07 14:28:51.240,LW300_N,-0.000100000,-0.006220384890625205,-0.0001,N
10,186,LW300,Pt,2025-01-07 14:28:51.723,LW300_N,0.000500000,0.031019432307599508,0.0004999,N
10,186,LW300,Pt,2025-01-07 14:28:52.193,LW300_N,-0.000500000,-0.031045154771549486,-0.00049998,N
10,186,LW600,Pt,2025-01-07 14:28:54.632,LW600_N,0.000100000,0.012430901012321189,9.998e-05,N
10,186,LW600,Pt,2025-01-07 14:28:55.102,LW600_N,-0.000100000,-0.012455723642155454,-0.00010004,N
10,186,LW600,Pt,2025-01-07 14:28:55.583,LW600_N,0.000500000,0.062181878691751916,0.00049996,N
10,186,LW600,Pt,2025-01-07 14:28:56.047,LW600_N,-0.000500000,-0.06221180111673383,-0.00049996,N
10,186,LW600,Pt,2025-01-07 14:28:56.560,LW600_P,0.000100000,0.012474342268637983,0.00010002,N
10,186,LW600,Pt,2025-01-07 14:28:57.032,LW600_P,-0.000100000,-0.012413025631174433,-0.0001,N
10,186,LW600,Pt,2025-01-07 14:28:57.504,LW600_P,0.000500000,0.06222388638881573,0.00049996,N
10,186,LW600,Pt,2025-01-07 14:28:57.966,LW600_P,-0.000500000,-0.06216950891329519,-0.0005,N
10,186,GC20_SC300,Pt,2025-01-07 14:29:00.396,GC20_L_R0_P,0.000100000,0.00012199442211128246,0.00010006,N
10,186,GC20_SC300,Pt,2025-01-07 14:29:00.867,GC20_L_R0_P,-0.000100000,-6.608046513498452e-05,-0.00010004,N
10,186,GC20_SC300,Pt,2025-01-07 14:29:01.360,GC20_L_R0_P,0.000500000,0.0004977398593786174,0.00049996,N
10,186,GC20_SC300,Pt,2025-01-07 14:29:01.813,GC20_L_R0_P,-0.000500000,-0.00044189868310285524,-0.00049996,N
10,186,GC20_SC300,Pt,2025-01-07 14:29:02.328,GC20_L_R90_P,0.000100000,6.327730542646821e-05,0.00010006,N
10,186,GC20_SC300,Pt,2025-01-07 14:29:02.795,GC20_L_R90_P,-0.000100000,-0.00012455350916749678,-0.0001,N
10,186,GC20_SC300,Pt,2025-01-07 14:29:03.267,GC20_L_R90_P,0.000500000,0.0004383162552875917,0.00049994,N
10,186,GC20_SC300,Pt,2025-01-07 14:29:03.751,GC20_L_R90_P,-0.000500000,-0.0004988448027412976,-0.00049998,N
10,186,GC20_SC300,Pt,2025-01-07 14:29:04.267,GC20_L_R0_N,0.000100000,7.759084319851446e-05,0.00010006,N
10,186,GC20_SC300,Pt,2025-01-07 14:29:04.738,GC20_L_R0_N,-0.000100000,-0.00010994811343471596,-0.00010006,N
10,186,GC20_SC300,Pt,2025-01-07 14:29:05.204,GC20_L_R0_N,0.000500000,0.00045291135880009474,0.00049994,N
10,186,GC20_SC300,Pt,2025-01-07 14:29:05.669,GC20_L_R0_N,-0.000500000,-0.00048643973667219094,-0.00049998,N
10,186,GC20_SC300,Pt,2025-01-07 14:29:06.214,GC20_L_R90_N,0.000100000,0.00013330777767235177,9.998e-05,N
10,186,GC20_SC300,Pt,2025-01-07 14:29:06.698,GC20_L_R90_N,-0.000100000,-5.41385489783785e-05,-0.00010004,N
10,186,GC20_SC300,Pt,2025-01-07 14:29:07.167,GC20_L_R90_N,0.000500000,0.0005080350202907763,0.0004999,N
10,186,GC20_SC300,Pt,2025-01-07 14:29:07.635,GC20_L_R90_N,-0.000500000,-0.0004297398951618243,-0.00049998,N
10,186,GC20_SC300,Pt,2025-01-07 14:29:08.181,SC_P,0.000100000,0.0061817589230812355,0.00010006,N
10,186,GC20_SC300,Pt,2025-01-07 14:29:08.675,SC_P,-0.000100000,-0.006182534515395027,-0.00010004,N
10,186,GC20_SC300,Pt,2025-01-07 14:29:09.159,SC_P,0.000500000,0.030896710813641457,0.00049996,N
10,186,GC20_SC300,Pt,2025-01-07 14:29:09.642,SC_P,-0.000500000,-0.030901435677907554,-0.00049998,N
10,186,GC20_SC300,Pt,2025-01-07 14:29:10.163,SC_N,0.000100000,0.006192372407663415,0.00010006,N
10,186,GC20_SC300,Pt,2025-01-07 14:29:10.670,SC_N,-0.000100000,-0.00617036102428217,-0.00010006,N
10,186,GC20_SC300,Pt,2025-01-07 14:29:11.144,SC_N,0.000500000,0.03090883063817715,0.00049988,N
10,186,GC20_SC300,Pt,2025-01-07 14:29:11.626,SC_N,-0.000500000,-0.030889018849300988,-0.0005,N
10,186,LW300,Ag,2025-01-07 14:29:14.161,LW300_P,0.000500000,0.00040116428071912077,0.0004999,N
10,186,LW300,Ag,2025-01-07 14:29:14.648,LW300_P,-0.000500000,-0.00035714151395663116,-0.00049998,N
10,186,LW300,Ag,2025-01-07 14:29:15.128,LW300_P,0.001000000,0.0007803112967882666,0.00099994,N
10,186,LW300,Ag,2025-01-07 14:29:15.597,LW300_P,-0.001000000,-0.0007370575059122464,-0.00100006,N
10,186,LW300,Ag,2025-01-07 14:29:16.130,LW300_N,0.000500000,0.00036684781283718206,0.00049996,N
10,186,LW300,Ag,2025-01-07 14:29:16.623,LW300_N,-0.000500000,-0.0003911896489527559,-0.0005,N
10,186,LW300,Ag,2025-01-07 14:29:17.113,LW300_N,0.001000000,0.0007460110023953359,0.00099994,N
10,186,LW300,Ag,2025-01-07 14:29:17.591,LW300_N,-0.001000000,-0.0007700139304003338,-0.001,N
10,186,LW600,Ag,2025-01-07 14:29:20.007,LW600_N,0.000500000,0.0008088457423498589,0.00049994,N
10,186,LW600,Ag,2025-01-07 14:29:20.474,LW600_N,-0.000500000,-0.00083650608434643,-0.00049998,N
10,186,LW600,Ag,2025-01-07 14:29:20.946,LW600_N,0.001000000,0.0016311441517613857,0.00099994,N
10,186,LW600,Ag,2025-01-07 14:29:21.427,LW600_N,-0.001000000,-0.0016592139770932948,-0.00100002,N
10,186,LW600,Ag,2025-01-07 14:29:21.942,LW600_P,0.000500000,0.000851624620775918,0.00049994,N
10,186,LW600,Ag,2025-01-07 14:29:22.419,LW600_P,-0.000500000,-0.0007932633208492789,-0.00050002,N
10,186,LW600,Ag,2025-01-07 14:29:22.924,LW600_P,0.001000000,0.0016741935685490325,0.00099994,N
10,186,LW600,Ag,2025-01-07 14:29:23.393,LW600_P,-0.001000000,-0.0016164703862796166,-0.00100004,N
10,186,GC20_SC300,Ag,2025-01-07 14:29:25.846,GC20_L_R0_P,0.000500000,3.458038981620499e-05,0.0004999,N
10,186,GC20_SC300,Ag,2025-01-07 14:29:26.315,GC20_L_R0_P,-0.000500000,2.1621014169279918e-05,-0.0005,N
10,186,GC20_SC300,Ag,2025-01-07 14:29:26.818,GC20_L_R0_P,0.001000000,4.191506708131569e-05,0.00099994,N
10,186,GC20_SC300,Ag,2025-01-07 14:29:27.299,GC20_L_R0_P,-0.001000000,1.4811240138336704e-05,-0.00100004,N
10,186,GC20_SC300,Ag,2025-01-07 14:29:27.830,GC20_L_R90_P,0.000500000,-2.3366280664957254e-05,0.0004999,N
10,186,GC20_SC300,Ag,2025-01-07 14:29:28.327,GC20_L_R90_P,-0.000500000,-3.7715841207975775e-05,-0.00049996,N
10,186,GC20_SC300,Ag,2025-01-07 14:29:28.811,GC20_L_R90_P,0.001000000,-1.651754322867668e-05,0.00099994,N
10,186,GC20_SC300,Ag,2025-01-07 14:29:29.293,GC20_L_R90_P,-0.001000000,-4.506595680350317e-05,-0.00100004,N
10,186,GC20_SC300,Ag,2025-01-07 14:29:29.821,GC20_L_R0_N,0.000500000,-9.599700884816631e-06,0.00049994,N
10,186,GC20_SC300,Ag,2025-01-07 14:29:30.296,GC20_L_R0_N,-0.000500000,-2.330526250188176e-05,-0.0005,N
10,186,GC20_SC300,Ag,2025-01-07 14:29:30.768,GC20_L_R0_N,0.001000000,-3.336149687187768e-06,0.00099994,N
10,186,GC20_SC300,Ag,2025-01-07 14:29:31.246,GC20_L_R0_N,-0.001000000,-3.0012849488638307e-05,-0.00100006,N
10,186,GC20_SC300,Ag,2025-01-07 14:29:31.776,GC20_L_R90_N,0.000500000,4.630837482275114e-05,0.00049994,N
10,186,GC20_SC300,Ag,2025-01-07 14:29:32.254,GC20_L_R90_N,-0.000500000,3.2253612874832296e-05,-0.00049998,N
10,186,GC20_SC300,Ag,2025-01-07 14:29:32.725,GC20_L_R90_N,0.001000000,5.394520226887422e-05,0.00099992,N
10,186,GC20_SC300,Ag,2025-01-07 14:29:33.205,GC20_L_R90_N,-0.001000000,2.5490888993730425e-05,-0.00100004,N
10,186,GC20_SC300,Ag,2025-01-07 14:29:33.732,SC_P,0.000500000,0.0004104140461144924,0.00049996,N
10,186,GC20_SC300,Ag,2025-01-07 14:29:34.216,SC_P,-0.000500000,-0.0004130194481619568,-0.0005,N
10,186,GC20_SC300,Ag,2025-01-07 14:29:34.694,SC_P,0.001000000,0.0008221572589620028,0.0009999,N
10,186,GC20_SC300,Ag,2025-01-07 14:29:35.198,SC_P,-0.001000000,-0.0008249545374017889,-0.00100006,N
10,186,GC20_SC300,Ag,2025-01-07 14:29:35.734,SC_N,0.000500000,0.0004219450086185779,0.00049992,N
10,186,GC20_SC300,Ag,2025-01-07 14:29:36.217,SC_N,-0.000500000,-0.0004010040161462237,-0.00049998,N
10,186,GC20_SC300,Ag,2025-01-07 14:29:36.703,SC_N,0.001000000,0.0008338506915147592,0.0009999,N
10,186,GC20_SC300,Ag,2025-01-07 14:29:37.170,SC_N,-0.001000000,-0.0008125597635529599,-0.00100002,N
10,187,LW300,Pt,2025-01-07 14:29:39.694,LW300_P,0.000100000,0.0062607340699071135,0.00010006,N
10,187,LW300,Pt,2025-01-07 14:29:40.163,LW300_P,-0.000100000,-0.006215502702420574,-0.00010004,N
10,187,LW300,Pt,2025-01-07 14:29:40.647,LW300_P,0.000500000,0.031202354468279556,0.0004999,N
10,187,LW300,Pt,2025-01-07 14:29:41.117,LW300_P,-0.000500000,-0.031160054913255006,-0.00049998,N
10,187,LW300,Pt,2025-01-07 14:29:41.674,LW300_N,0.000100000,0.0062265021452631705,0.00010006,N
10,187,LW300,Pt,2025-01-07 14:29:42.144,LW300_N,-0.000100000,-0.006249639056447652,-0.00010004,N
10,187,LW300,Pt,2025-01-07 14:29:42.627,LW300_N,0.000500000,0.031168625392112043,0.00049994,N
10,187,LW300,Pt,2025-01-07 14:29:43.096,LW300_N,-0.000500000,-0.031193870738136287,-0.0005,N
10,187,LW600,Pt,2025-01-07 14:29:45.560,LW600_N,0.000100000,0.012475006852004492,9.998e-05,N
10,187,LW600,Pt,2025-01-07 14:29:46.044,LW600_N,-0.000100000,-0.012500144129715821,-0.00010004,N
10,187,LW600,Pt,2025-01-07 14:29:46.511,LW600_N,0.000500000,0.062400422961972,0.0004999,N
