die,block,x,y,block_row,block_column,in_block_row,in_block_column,block_idx_in_die,design,material,structure
8,216,-18180.0,-4500.0,14,6,6,2,16,AGCL_whole_wafer,Pt_Ag_Cl,LW600
8,216,-17220.0,-4500.0,14,6,6,3,16,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
8,217,-15300.0,-2100.0,14,7,1,1,17,AGCL_whole_wafer,Pt,LW300
8,217,-14340.0,-2100.0,14,7,1,2,17,AGCL_whole_wafer,Pt,LW600
8,217,-13380.0,-2100.0,14,7,1,3,17,AGCL_whole_wafer,Pt,GC20_SC300
8,217,-15300.0,-2580.0,14,7,2,1,17,AGCL_whole_wafer,Pt_Cl,LW300
8,217,-14340.0,-2580.0,14,7,2,2,17,AGCL_whole_wafer,Pt_Cl,LW600
8,217,-13380.0,-2580.0,14,7,2,3,17,AGCL_whole_wafer,Pt_Cl,GC20_SC300
8,217,-15300.0,-3060.0,14,7,3,1,17,AGCL_whole_wafer,Ag,LW300
8,217,-14340.0,-3060.0,14,7,3,2,17,AGCL_whole_wafer,Ag,LW600
8,217,-13380.0,-3060.0,14,7,3,3,17,AGCL_whole_wafer,Ag,GC20_SC300
8,217,-15300.0,-3540.0,14,7,4,1,17,AGCL_whole_wafer,Ag_Cl,LW300
8,217,-14340.0,-3540.0,14,7,4,2,17,AGCL_whole_wafer,Ag_Cl,LW600
8,217,-13380.0,-3540.0,14,7,4,3,17,AGCL_whole_wafer,Ag_Cl,GC20_SC300
8,217,-15300.0,-4020.0,14,7,5,1,17,AGCL_whole_wafer,Pt_Ag,LW300
8,217,-14340.0,-4020.0,14,7,5,2,17,AGCL_whole_wafer,Pt_Ag,LW600
8,217,-13380.0,-4020.0,14,7,5,3,17,AGCL_whole_wafer,Pt_Ag,GC20_SC300
8,217,-15300.0,-4500.0,14,7,6,1,17,AGCL_whole_wafer,Pt_Ag_Cl,LW300
8,217,-14340.0,-4500.0,14,7,6,2,17,AGCL_whole_wafer,Pt_Ag_Cl,LW600
8,217,-13380.0,-4500.0,14,7,6,3,17,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
8,218,-11460.0,-2100.0,14,8,1,1,18,AGCL_whole_wafer,Pt,LW300
8,218,-10500.0,-2100.0,14,8,1,2,18,AGCL_whole_wafer,Pt,LW600
8,218,-9540.0,-2100.0,14,8,1,3,18,AGCL_whole_wafer,Pt,GC20_SC300
8,218,-11460.0,-2580.0,14,8,2,1,18,AGCL_whole_wafer,Pt_Cl,LW300
8,218,-10500.0,-2580.0,14,8,2,2,18,AGCL_whole_wafer,Pt_Cl,LW600
8,218,-9540.0,-2580.0,14,8,2,3,18,AGCL_whole_wafer,Pt_Cl,GC20_SC300
8,218,-11460.0,-3060.0,14,8,3,1,18,AGCL_whole_wafer,Ag,LW300
8,218,-10500.0,-3060.0,14,8,3,2,18,AGCL_whole_wafer,Ag,LW600
8,218,-9540.0,-3060.0,14,8,3,3,18,AGCL_whole_wafer,Ag,GC20_SC300
8,218,-11460.0,-3540.0,14,8,4,1,18,AGCL_whole_wafer,Ag_Cl,LW300
8,218,-10500.0,-3540.0,14,8,4,2,18,AGCL_whole_wafer,Ag_Cl,LW600
8,218,-9540.0,-3540.0,14,8,4,3,18,AGCL_whole_wafer,Ag_Cl,GC20_SC300
8,218,-11460.0,-4020.0,14,8,5,1,18,AGCL_whole_wafer,Pt_Ag,LW300
8,218,-10500.0,-4020.0,14,8,5,2,18,AGCL_whole_wafer,Pt_Ag,LW600
8,218,-9540.0,-4020.0,14,8,5,3,18,AGCL_whole_wafer,Pt_Ag,GC20_SC300
8,218,-11460.0,-4500.0,14,8,6,1,18,AGCL_whole_wafer,Pt_Ag_Cl,LW300
8,218,-10500.0,-4500.0,14,8,6,2,18,AGCL_whole_wafer,Pt_Ag_Cl,LW600
8,218,-9540.0,-4500.0,14,8,6,3,18,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
8,219,-7620.0,-2100.0,14,9,1,1,19,AGCL_whole_wafer,Pt,LW300
8,219,-6660.0,-2100.0,14,9,1,2,19,AGCL_whole_wafer,Pt,LW600
8,219,-5700.0,-2100.0,14,9,1,3,19,AGCL_whole_wafer,Pt,GC20_SC300
8,219,-7620.0,-2580.0,14,9,2,1,19,AGCL_whole_wafer,Pt_Cl,LW300
8,219,-6660.0,-2580.0,14,9,2,2,19,AGCL_whole_wafer,Pt_Cl,LW600
8,219,-5700.0,-2580.0,14,9,2,3,19,AGCL_whole_wafer,Pt_Cl,GC20_SC300
8,219,-7620.0,-3060.0,14,9,3,1,19,AGCL_whole_wafer,Ag,LW300
8,219,-6660.0,-3060.0,14,9,3,2,19,AGCL_whole_wafer,Ag,LW600
8,219,-5700.0,-3060.0,14,9,3,3,19,AGCL_whole_wafer,Ag,GC20_SC300
8,219,-7620.0,-3540.0,14,9,4,1,19,AGCL_whole_wafer,Ag_Cl,LW300
8,219,-6660.0,-3540.0,14,9,4,2,19,AGCL_whole_wafer,Ag_Cl,LW600
8,219,-5700.0,-3540.0,14,9,4,3,19,AGCL_whole_wafer,Ag_Cl,GC20_SC300
8,219,-7620.0,-4020.0,14,9,5,1,19,AGCL_whole_wafer,Pt_Ag,LW300
8,219,-6660.0,-4020.0,14,9,5,2,19,AGCL_whole_wafer,Pt_Ag,LW600
8,219,-5700.0,-4020.0,14,9,5,3,19,AGCL_whole_wafer,Pt_Ag,GC20_SC300
8,219,-7620.0,-4500.0,14,9,6,1,19,AGCL_whole_wafer,Pt_Ag_Cl,LW300
8,219,-6660.0,-4500.0,14,9,6,2,19,AGCL_whole_wafer,Pt_Ag_Cl,LW600
8,219,-5700.0,-4500.0,14,9,6,3,19,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
8,220,-3780.0,-2100.0,14,10,1,1,20,AGCL_whole_wafer,Pt,LW300
8,220,-2820.0,-2100.0,14,10,1,2,20,AGCL_whole_wafer,Pt,LW600
8,220,-1860.0,-2100.0,14,10,1,3,20,AGCL_whole_wafer,Pt,GC20_SC300
8,220,-3780.0,-2580.0,14,10,2,1,20,AGCL_whole_wafer,Pt_Cl,LW300
8,220,-2820.0,-2580.0,14,10,2,2,20,AGCL_whole_wafer,Pt_Cl,LW600
8,220,-1860.0,-2580.0,14,10,2,3,20,AGCL_whole_wafer,Pt_Cl,GC20_SC300
8,220,-3780.0,-3060.0,14,10,3,1,20,AGCL_whole_wafer,Ag,LW300
8,220,-2820.0,-3060.0,14,10,3,2,20,AGCL_whole_wafer,Ag,LW600
8,220,-1860.0,-3060.0,14,10,3,3,20,AGCL_whole_wafer,Ag,GC20_SC300
8,220,-3780.0,-3540.0,14,10,4,1,20,AGCL_whole_wafer,Ag_Cl,LW300
8,220,-2820.0,-3540.0,14,10,4,2,20,AGCL_whole_wafer,Ag_Cl,LW600
8,220,-1860.0,-3540.0,14,10,4,3,20,AGCL_whole_wafer,Ag_Cl,GC20_SC300
8,220,-3780.0,-4020.0,14,10,5,1,20,AGCL_whole_wafer,Pt_Ag,LW300
8,220,-2820.0,-4020.0,14,10,5,2,20,AGCL_whole_wafer,Pt_Ag,LW600
8,220,-1860.0,-4020.0,14,10,5,3,20,AGCL_whole_wafer,Pt_Ag,GC20_SC300
8,220,-3780.0,-4500.0,14,10,6,1,20,AGCL_whole_wafer,Pt_Ag_Cl,LW300
8,220,-2820.0,-4500.0,14,10,6,2,20,AGCL_whole_wafer,Pt_Ag_Cl,LW600
8,220,-1860.0,-4500.0,14,10,6,3,20,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
8,236,-19140.0,-5460.0,15,6,1,1,21,AGCL_whole_wafer,Pt,LW300
8,236,-18180.0,-5460.0,15,6,1,2,21,AGCL_whole_wafer,Pt,LW600
8,236,-17220.0,-5460.0,15,6,1,3,21,AGCL_whole_wafer,Pt,GC20_SC300
8,236,-19140.0,-5940.0,15,6,2,1,21,AGCL_whole_wafer,Pt_Cl,LW300
8,236,-18180.0,-5940.0,15,6,2,2,21,AGCL_whole_wafer,Pt_Cl,LW600
8,236,-17220.0,-5940.0,15,6,2,3,21,AGCL_whole_wafer,Pt_Cl,GC20_SC300
8,236,-19140.0,-6420.0,15,6,3,1,21,AGCL_whole_wafer,Ag,LW300
8,236,-18180.0,-6420.0,15,6,3,2,21,AGCL_whole_wafer,Ag,LW600
8,236,-17220.0,-6420.0,15,6,3,3,21,AGCL_whole_wafer,Ag,GC20_SC300
8,236,-19140.0,-6900.0,15,6,4,1,21,AGCL_whole_wafer,Ag_Cl,LW300
8,236,-18180.0,-6900.0,15,6,4,2,21,AGCL_whole_wafer,Ag_Cl,LW600
8,236,-17220.0,-6900.0,15,6,4,3,21,AGCL_whole_wafer,Ag_Cl,GC20_SC300
8,236,-19140.0,-7380.0,15,6,5,1,21,AGCL_whole_wafer,Pt_Ag,LW300
8,236,-18180.0,-7380.0,15,6,5,2,21,AGCL_whole_wafer,Pt_Ag,LW600
8,236,-17220.0,-7380.0,15,6,5,3,21,AGCL_whole_wafer,Pt_Ag,GC20_SC300
8,236,-19140.0,-7860.0,15,6,6,1,21,AGCL_whole_wafer,Pt_Ag_Cl,LW300
8,236,-18180.0,-7860.0,15,6,6,2,21,AGCL_whole_wafer,Pt_Ag_Cl,LW600
8,236,-17220.0,-7860.0,15,6,6,3,21,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
8,237,-15300.0,-5460.0,15,7,1,1,22,AGCL_whole_wafer,Pt,LW300
8,237,-14340.0,-5460.0,15,7,1,2,22,AGCL_whole_wafer,Pt,LW600
8,237,-13380.0,-5460.0,15,7,1,3,22,AGCL_whole_wafer,Pt,GC20_SC300
8,237,-15300.0,-5940.0,15,7,2,1,22,AGCL_whole_wafer,Pt_Cl,LW300
8,237,-14340.0,-5940.0,15,7,2,2,22,AGCL_whole_wafer,Pt_Cl,LW600
8,237,-13380.0,-5940.0,15,7,2,3,22,AGCL_whole_wafer,Pt_Cl,GC20_SC300
8,237,-15300.0,-6420.0,15,7,3,1,22,AGCL_whole_wafer,Ag,LW300
8,237,-14340.0,-6420.0,15,7,3,2,22,AGCL_whole_wafer,Ag,LW600
8,237,-13380.0,-6420.0,15,7,3,3,22,AGCL_whole_wafer,Ag,GC20_SC300
8,237,-15300.0,-6900.0,15,7,4,1,22,AGCL_whole_wafer,Ag_Cl,LW300
8,237,-14340.0,-6900.0,15,7,4,2,22,AGCL_whole_wafer,Ag_Cl,LW600
8,237,-13380.0,-6900.0,15,7,4,3,22,AGCL_whole_wafer,Ag_Cl,GC20_SC300
8,237,-15300.0,-7380.0,15,7,5,1,22,AGCL_whole_wafer,Pt_Ag,LW300
8,237,-14340.0,-7380.0,15,7,5,2,22,AGCL_whole_wafer,Pt_Ag,LW600
8,237,-13380.0,-7380.0,15,7,5,3,22,AGCL_whole_wafer,Pt_Ag,GC20_SC300
8,237,-15300.0,-7860.0,15,7,6,1,22,AGCL_whole_wafer,Pt_Ag_Cl,LW300
8,237,-14340.0,-7860.0,15,7,6,2,22,AGCL_whole_wafer,Pt_Ag_Cl,LW600
8,237,-13380.0,-7860.0,15,7,6,3,22,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
8,238,-11460.0,-5460.0,15,8,1,1,23,AGCL_whole_wafer,Pt,LW300
8,238,-10500.0,-5460.0,15,8,1,2,23,AGCL_whole_wafer,Pt,LW600
8,238,-9540.0,-5460.0,15,8,1,3,23,AGCL_whole_wafer,Pt,GC20_SC300
8,238,-11460.0,-5940.0,15,8,2,1,23,AGCL_whole_wafer,Pt_Cl,LW300
8,238,-10500.0,-5940.0,15,8,2,2,23,AGCL_whole_wafer,Pt_Cl,LW600
8,238,-9540.0,-5940.0,15,8,2,3,23,AGCL_whole_wafer,Pt_Cl,GC20_SC300
8,238,-11460.0,-6420.0,15,8,3,1,23,AGCL_whole_wafer,Ag,LW300
8,238,-10500.0,-6420.0,15,8,3,2,23,AGCL_whole_wafer,Ag,LW600
8,238,-9540.0,-6420.0,15,8,3,3,23,AGCL_whole_wafer,Ag,GC20_SC300
8,238,-11460.0,-6900.0,15,8,4,1,23,AGCL_whole_wafer,Ag_Cl,LW300
8,238,-10500.0,-6900.0,15,8,4,2,23,AGCL_whole_wafer,Ag_Cl,LW600
8,238,-9540.0,-6900.0,15,8,4,3,23,AGCL_whole_wafer,Ag_Cl,GC20_SC300
8,238,-11460.0,-7380.0,15,8,5,1,23,AGCL_whole_wafer,Pt_Ag,LW300
8,238,-10500.0,-7380.0,15,8,5,2,23,AGCL_whole_wafer,Pt_Ag,LW600
8,238,-9540.0,-7380.0,15,8,5,3,23,AGCL_whole_wafer,Pt_Ag,GC20_SC300
8,238,-11460.0,-7860.0,15,8,6,1,23,AGCL_whole_wafer,Pt_Ag_Cl,LW300
8,238,-10500.0,-7860.0,15,8,6,2,23,AGCL_whole_wafer,Pt_Ag_Cl,LW600
8,238,-9540.0,-7860.0,15,8,6,3,23,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
8,239,-7620.0,-5460.0,15,9,1,1,24,AGCL_whole_wafer,Pt,LW300
8,239,-6660.0,-5460.0,15,9,1,2,24,AGCL_whole_wafer,Pt,LW600
8,239,-5700.0,-5460.0,15,9,1,3,24,AGCL_whole_wafer,Pt,GC20_SC300
8,239,-7620.0,-5940.0,15,9,2,1,24,AGCL_whole_wafer,Pt_Cl,LW300
8,239,-6660.0,-5940.0,15,9,2,2,24,AGCL_whole_wafer,Pt_Cl,LW600
8,239,-5700.0,-5940.0,15,9,2,3,24,AGCL_whole_wafer,Pt_Cl,GC20_SC300
8,239,-7620.0,-6420.0,15,9,3,1,24,AGCL_whole_wafer,Ag,LW300
8,239,-6660.0,-6420.0,15,9,3,2,24,AGCL_whole_wafer,Ag,LW600
8,239,-5700.0,-6420.0,15,9,3,3,24,AGCL_whole_wafer,Ag,GC20_SC300
8,239,-7620.0,-6900.0,15,9,4,1,24,AGCL_whole_wafer,Ag_Cl,LW300
8,239,-6660.0,-6900.0,15,9,4,2,24,AGCL_whole_wafer,Ag_Cl,LW600
8,239,-5700.0,-6900.0,15,9,4,3,24,AGCL_whole_wafer,Ag_Cl,GC20_SC300
8,239,-7620.0,-7380.0,15,9,5,1,24,AGCL_whole_wafer,Pt_Ag,LW300
8,239,-6660.0,-7380.0,15,9,5,2,24,AGCL_whole_wafer,Pt_Ag,LW600
8,239,-5700.0,-7380.0,15,9,5,3,24,AGCL_whole_wafer,Pt_Ag,GC20_SC300
8,239,-7620.0,-7860.0,15,9,6,1,24,AGCL_whole_wafer,Pt_Ag_Cl,LW300
8,239,-6660.0,-7860.0,15,9,6,2,24,AGCL_whole_wafer,Pt_Ag_Cl,LW600
8,239,-5700.0,-7860.0,15,9,6,3,24,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
8,240,-3780.0,-5460.0,15,10,1,1,25,AGCL_whole_wafer,Pt,LW300
8,240,-2820.0,-5460.0,15,10,1,2,25,AGCL_whole_wafer,Pt,LW600
8,240,-1860.0,-5460.0,15,10,1,3,25,AGCL_whole_wafer,Pt,GC20_SC300
8,240,-3780.0,-5940.0,15,10,2,1,25,AGCL_whole_wafer,Pt_Cl,LW300
8,240,-2820.0,-5940.0,15,10,2,2,25,AGCL_whole_wafer,Pt_Cl,LW600
8,240,-1860.0,-5940.0,15,10,2,3,25,AGCL_whole_wafer,Pt_Cl,GC20_SC300
8,240,-3780.0,-6420.0,15,10,3,1,25,AGCL_whole_wafer,Ag,LW300
8,240,-2820.0,-6420.0,15,10,3,2,25,AGCL_whole_wafer,Ag,LW600
8,240,-1860.0,-6420.0,15,10,3,3,25,AGCL_whole_wafer,Ag,GC20_SC300
8,240,-3780.0,-6900.0,15,10,4,1,25,AGCL_whole_wafer,Ag_Cl,LW300
8,240,-2820.0,-6900.0,15,10,4,2,25,AGCL_whole_wafer,Ag_Cl,LW600
8,240,-1860.0,-6900.0,15,10,4,3,25,AGCL_whole_wafer,Ag_Cl,GC20_SC300
8,240,-3780.0,-7380.0,15,10,5,1,25,AGCL_whole_wafer,Pt_Ag,LW300
8,240,-2820.0,-7380.0,15,10,5,2,25,AGCL_whole_wafer,Pt_Ag,LW600
8,240,-1860.0,-7380.0,15,10,5,3,25,AGCL_whole_wafer,Pt_Ag,GC20_SC300
8,240,-3780.0,-7860.0,15,10,6,1,25,AGCL_whole_wafer,Pt_Ag_Cl,LW300
8,240,-2820.0,-7860.0,15,10,6,2,25,AGCL_whole_wafer,Pt_Ag_Cl,LW600
8,240,-1860.0,-7860.0,15,10,6,3,25,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
9,161,1020.0,7980.0,11,11,1,1,1,AGCL_whole_wafer,Pt,LW300
9,161,1980.0,7980.0,11,11,1,2,1,AGCL_whole_wafer,Pt,LW600
9,161,2940.0,7980.0,11,11,1,3,1,AGCL_whole_wafer,Pt,GC20_SC300
9,161,1020.0,7500.0,11,11,2,1,1,AGCL_whole_wafer,Pt_Cl,LW300
9,161,1980.0,7500.0,11,11,2,2,1,AGCL_whole_wafer,Pt_Cl,LW600
9,161,2940.0,7500.0,11,11,2,3,1,AGCL_whole_wafer,Pt_Cl,GC20_SC300
9,161,1020.0,7020.0,11,11,3,1,1,AGCL_whole_wafer,Ag,LW300
9,161,1980.0,7020.0,11,11,3,2,1,AGCL_whole_wafer,Ag,LW600
9,161,2940.0,7020.0,11,11,3,3,1,AGCL_whole_wafer,Ag,GC20_SC300
9,161,1020.0,6540.0,11,11,4,1,1,AGCL_whole_wafer,Ag_Cl,LW300
9,161,1980.0,6540.0,11,11,4,2,1,AGCL_whole_wafer,Ag_Cl,LW600
9,161,2940.0,6540.0,11,11,4,3,1,AGCL_whole_wafer,Ag_Cl,GC20_SC300
9,161,1020.0,6060.0,11,11,5,1,1,AGCL_whole_wafer,Pt_Ag,LW300
9,161,1980.0,6060.0,11,11,5,2,1,AGCL_whole_wafer,Pt_Ag,LW600
9,161,2940.0,6060.0,11,11,5,3,1,AGCL_whole_wafer,Pt_Ag,GC20_SC300
9,161,1020.0,5580.0,11,11,6,1,1,AGCL_whole_wafer,Pt_Ag_Cl,LW300
9,161,1980.0,5580.0,11,11,6,2,1,AGCL_whole_wafer,Pt_Ag_Cl,LW600
9,161,2940.0,5580.0,11,11,6,3,1,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
9,162,4860.0,7980.0,11,12,1,1,2,AGCL_whole_wafer,Pt,LW300
9,162,5820.0,7980.0,11,12,1,2,2,AGCL_whole_wafer,Pt,LW600
9,162,6780.0,7980.0,11,12,1,3,2,AGCL_whole_wafer,Pt,GC20_SC300
9,162,4860.0,7500.0,11,12,2,1,2,AGCL_whole_wafer,Pt_Cl,LW300
9,162,5820.0,7500.0,11,12,2,2,2,AGCL_whole_wafer,Pt_Cl,LW600
9,162,6780.0,7500.0,11,12,2,3,2,AGCL_whole_wafer,Pt_Cl,GC20_SC300
9,162,4860.0,7020.0,11,12,3,1,2,AGCL_whole_wafer,Ag,LW300
9,162,5820.0,7020.0,11,12,3,2,2,AGCL_whole_wafer,Ag,LW600
9,162,6780.0,7020.0,11,12,3,3,2,AGCL_whole_wafer,Ag,GC20_SC300
9,162,4860.0,6540.0,11,12,4,1,2,AGCL_whole_wafer,Ag_Cl,LW300
9,162,5820.0,6540.0,11,12,4,2,2,AGCL_whole_wafer,Ag_Cl,LW600
9,162,6780.0,6540.0,11,12,4,3,2,AGCL_whole_wafer,Ag_Cl,GC20_SC300
9,162,4860.0,6060.0,11,12,5,1,2,AGCL_whole_wafer,Pt_Ag,LW300
9,162,5820.0,6060.0,11,12,5,2,2,AGCL_whole_wafer,Pt_Ag,LW600
9,162,6780.0,6060.0,11,12,5,3,2,AGCL_whole_wafer,Pt_Ag,GC20_SC300
9,162,4860.0,5580.0,11,12,6,1,2,AGCL_whole_wafer,Pt_Ag_Cl,LW300
9,162,5820.0,5580.0,11,12,6,2,2,AGCL_whole_wafer,Pt_Ag_Cl,LW600
9,162,6780.0,5580.0,11,12,6,3,2,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
9,163,8700.0,7980.0,11,13,1,1,3,AGCL_whole_wafer,Pt,LW300
9,163,9660.0,7980.0,11,13,1,2,3,AGCL_whole_wafer,Pt,LW600
9,163,10620.0,7980.0,11,13,1,3,3,AGCL_whole_wafer,Pt,GC20_SC300
9,163,8700.0,7500.0,11,13,2,1,3,AGCL_whole_wafer,Pt_Cl,LW300
9,163,9660.0,7500.0,11,13,2,2,3,AGCL_whole_wafer,Pt_Cl,LW600
9,163,10620.0,7500.0,11,13,2,3,3,AGCL_whole_wafer,Pt_Cl,GC20_SC300
9,163,8700.0,7020.0,11,13,3,1,3,AGCL_whole_wafer,Ag,LW300
9,163,9660.0,7020.0,11,13,3,2,3,AGCL_whole_wafer,Ag,LW600
9,163,10620.0,7020.0,11,13,3,3,3,AGCL_whole_wafer,Ag,GC20_SC300
9,163,8700.0,6540.0,11,13,4,1,3,AGCL_whole_wafer,Ag_Cl,LW300
9,163,9660.0,6540.0,11,13,4,2,3,AGCL_whole_wafer,Ag_Cl,LW600
9,163,10620.0,6540.0,11,13,4,3,3,AGCL_whole_wafer,Ag_Cl,GC20_SC300
9,163,8700.0,6060.0,11,13,5,1,3,AGCL_whole_wafer,Pt_Ag,LW300
9,163,9660.0,6060.0,11,13,5,2,3,AGCL_whole_wafer,Pt_Ag,LW600
9,163,10620.0,6060.0,11,13,5,3,3,AGCL_whole_wafer,Pt_Ag,GC20_SC300
9,163,8700.0,5580.0,11,13,6,1,3,AGCL_whole_wafer,Pt_Ag_Cl,LW300
9,163,9660.0,5580.0,11,13,6,2,3,AGCL_whole_wafer,Pt_Ag_Cl,LW600
9,163,10620.0,5580.0,11,13,6,3,3,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
9,164,12540.0,7980.0,11,14,1,1,4,AGCL_whole_wafer,Pt,LW300
9,164,13500.0,7980.0,11,14,1,2,4,AGCL_whole_wafer,Pt,LW600
9,164,14460.0,7980.0,11,14,1,3,4,AGCL_whole_wafer,Pt,GC20_SC300
9,164,12540.0,7500.0,11,14,2,1,4,AGCL_whole_wafer,Pt_Cl,LW300
9,164,13500.0,7500.0,11,14,2,2,4,AGCL_whole_wafer,Pt_Cl,LW600
9,164,14460.0,7500.0,11,14,2,3,4,AGCL_whole_wafer,Pt_Cl,GC20_SC300
9,164,12540.0,7020.0,11,14,3,1,4,AGCL_whole_wafer,Ag,LW300
9,164,13500.0,7020.0,11,14,3,2,4,AGCL_whole_wafer,Ag,LW600
9,164,14460.0,7020.0,11,14,3,3,4,AGCL_whole_wafer,Ag,GC20_SC300
9,164,12540.0,6540.0,11,14,4,1,4,AGCL_whole_wafer,Ag_Cl,LW300
9,164,13500.0,6540.0,11,14,4,2,4,AGCL_whole_wafer,Ag_Cl,LW600
9,164,14460.0,6540.0,11,14,4,3,4,AGCL_whole_wafer,Ag_Cl,GC20_SC300
9,164,12540.0,6060.0,11,14,5,1,4,AGCL_whole_wafer,Pt_Ag,LW300
9,164,13500.0,6060.0,11,14,5,2,4,AGCL_whole_wafer,Pt_Ag,LW600
9,164,14460.0,6060.0,11,14,5,3,4,AGCL_whole_wafer,Pt_Ag,GC20_SC300
9,164,12540.0,5580.0,11,14,6,1,4,AGCL_whole_wafer,Pt_Ag_Cl,LW300
9,164,13500.0,5580.0,11,14,6,2,4,AGCL_whole_wafer,Pt_Ag_Cl,LW600
9,164,14460.0,5580.0,11,14,6,3,4,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
9,165,16380.0,7980.0,11,15,1,1,5,AGCL_whole_wafer,Pt,LW300
9,165,17340.0,7980.0,11,15,1,2,5,AGCL_whole_wafer,Pt,LW600
9,165,18300.0,7980.0,11,15,1,3,5,AGCL_whole_wafer,Pt,GC20_SC300
9,165,16380.0,7500.0,11,15,2,1,5,AGCL_whole_wafer,Pt_Cl,LW300
9,165,17340.0,7500.0,11,15,2,2,5,AGCL_whole_wafer,Pt_Cl,LW600
9,165,18300.0,7500.0,11,15,2,3,5,AGCL_whole_wafer,Pt_Cl,GC20_SC300
9,165,16380.0,7020.0,11,15,3,1,5,AGCL_whole_wafer,Ag,LW300
9,165,17340.0,7020.0,11,15,3,2,5,AGCL_whole_wafer,Ag,LW600
9,165,18300.0,7020.0,11,15,3,3,5,AGCL_whole_wafer,Ag,GC20_SC300
9,165,16380.0,6540.0,11,15,4,1,5,AGCL_whole_wafer,Ag_Cl,LW300
9,165,17340.0,6540.0,11,15,4,2,5,AGCL_whole_wafer,Ag_Cl,LW600
9,165,18300.0,6540.0,11,15,4,3,5,AGCL_whole_wafer,Ag_Cl,GC20_SC300
9,165,16380.0,6060.0,11,15,5,1,5,AGCL_whole_wafer,Pt_Ag,LW300
9,165,17340.0,6060.0,11,15,5,2,5,AGCL_whole_wafer,Pt_Ag,LW600
9,165,18300.0,6060.0,11,15,5,3,5,AGCL_whole_wafer,Pt_Ag,GC20_SC300
9,165,16380.0,5580.0,11,15,6,1,5,AGCL_whole_wafer,Pt_Ag_Cl,LW300
9,165,17340.0,5580.0,11,15,6,2,5,AGCL_whole_wafer,Pt_Ag_Cl,LW600
9,165,18300.0,5580.0,11,15,6,3,5,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
9,181,1020.0,4620.0,12,11,1,1,6,AGCL_whole_wafer,Pt,LW300
9,181,1980.0,4620.0,12,11,1,2,6,AGCL_whole_wafer,Pt,LW600
9,181,2940.0,4620.0,12,11,1,3,6,AGCL_whole_wafer,Pt,GC20_SC300
9,181,1020.0,4140.0,12,11,2,1,6,AGCL_whole_wafer,Pt_Cl,LW300
9,181,1980.0,4140.0,12,11,2,2,6,AGCL_whole_wafer,Pt_Cl,LW600
9,181,2940.0,4140.0,12,11,2,3,6,AGCL_whole_wafer,Pt_Cl,GC20_SC300
9,181,1020.0,3660.0,12,11,3,1,6,AGCL_whole_wafer,Ag,LW300
9,181,1980.0,3660.0,12,11,3,2,6,AGCL_whole_wafer,Ag,LW600
9,181,2940.0,3660.0,12,11,3,3,6,AGCL_whole_wafer,Ag,GC20_SC300
9,181,1020.0,3180.0,12,11,4,1,6,AGCL_whole_wafer,Ag_Cl,LW300
9,181,1980.0,3180.0,12,11,4,2,6,AGCL_whole_wafer,Ag_Cl,LW600
9,181,2940.0,3180.0,12,11,4,3,6,AGCL_whole_wafer,Ag_Cl,GC20_SC300
9,181,1020.0,2700.0,12,11,5,1,6,AGCL_whole_wafer,Pt_Ag,LW300
9,181,1980.0,2700.0,12,11,5,2,6,AGCL_whole_wafer,Pt_Ag,LW600
9,181,2940.0,2700.0,12,11,5,3,6,AGCL_whole_wafer,Pt_Ag,GC20_SC300
9,181,1020.0,2220.0,12,11,6,1,6,AGCL_whole_wafer,Pt_Ag_Cl,LW300
9,181,1980.0,2220.0,12,11,6,2,6,AGCL_whole_wafer,Pt_Ag_Cl,LW600
9,181,2940.0,2220.0,12,11,6,3,6,AGCL_whole_wafer,Pt_Ag_Cl,GC20_SC300
9,182,4860.0,4620.0,12,12,1,1,7,AGCL_whole_wafer,Pt,LW300
9,182,5820.0,4620.0,12,12,1,2,7,AGCL_whole_wafer,Pt,LW600
9,182,6780.0,4620.0,12,12,1,3,7,AGCL_whole_wafer,Pt,GC20_SC300
9,182,4860.0,4140.0,12,12,2,1,7,AGCL_whole_wafer,Pt_Cl,LW300
9,182,5820.0,4140.0,12,12,2,2,7,AGCL_whole_wafer,Pt_Cl,LW600
9,182,6780.0,4140.0,12,12,2,3,7,AGCL_whole_wafer,Pt_Cl,GC20_SC300
9,182,4860.0,3660.0,12,12,3,1,7,AGCL_whole_wafer,Ag,LW300
9,182,5820.0,3660.0,12,12,3,2,7,AGCL_whole_wafer,Ag,LW600
