die,block,pin_variation,curr_variation,alias,pin_config,pol,force_current,meanV,meanI,hit_comp,block_row,block_column,structure,material
3,11,,,GC,GC20_L_R90,P,0.001,1.4373021559957437e-05,0.0010000299999999998,False,3,1,GC20_SC300,Ag
3,11,,,GC,GC20_L_R0,N,0.0005,6.189916561692856e-06,0.0004999900000000001,False,3,1,GC20_SC300,Ag
3,11,,,GC,GC20_L_R0,N,0.001,1.2234205333555011e-05,0.00100005,False,3,1,GC20_SC300,Ag
3,11,,,GC,GC20_L_R90,N,0.0005,7.200485163851362e-06,0.0005,False,3,1,GC20_SC300,Ag
3,11,,,GC,GC20_L_R90,N,0.001,1.4515707374236005e-05,0.00100002,False,3,1,GC20_SC300,Ag
3,11,,,LW300,LW300,P,0.001,0.0011732127785827585,0.00100006,False,3,1,LW300,Ag_Cl
3,11,,,LW300,LW300,N,0.001,0.0011733422255070524,0.00100002,False,3,1,LW300,Ag_Cl
3,11,,,LW600,LW600,N,0.001,0.27808359461381305,0.00099987,False,3,1,LW600,Ag_Cl
3,11,,,LW600,LW600,P,0.001,0.24332386220975377,0.0009997299999999999,False,3,1,LW600,Ag_Cl
3,11,,,SC,SC,P,0.001,0.0035519073945918726,0.0010000299999999998,False,3,1,GC20_SC300,Ag_Cl
3,11,,,SC,SC,N,0.001,0.0035507100105421534,0.00100005,False,3,1,GC20_SC300,Ag_Cl
3,11,,,GC,GC20_L_R0,P,0.0005,-3.64584320298378e-05,0.00050001,False,3,1,GC20_SC300,Ag_Cl
3,11,,,GC,GC20_L_R90,P,0.0005,-8.972142841347293e-05,0.00050001,False,3,1,GC20_SC300,Ag_Cl
3,11,,,GC,GC20_L_R0,N,0.0005,-4.4113452416494075e-05,0.0005,False,3,1,GC20_SC300,Ag_Cl
3,11,,,GC,GC20_L_R90,N,0.0005,-0.00010418565121554655,0.0004999900000000001,False,3,1,GC20_SC300,Ag_Cl
3,11,,,LW300,LW300,P,0.001,0.01413199874186097,0.00100005,False,3,1,LW300,Pt_Ag
3,11,,,LW300,LW300,N,0.001,0.01413452442787248,0.0010000299999999998,False,3,1,LW300,Pt_Ag
3,11,,,LW600,LW600,N,0.001,0.013477966685877975,0.00100005,False,3,1,LW600,Pt_Ag
3,11,,,LW600,LW600,P,0.001,0.01347928174894978,0.00100001,False,3,1,LW600,Pt_Ag
3,11,,,SC,SC,P,0.001,0.017250959130249495,0.00100004,False,3,1,GC20_SC300,Pt_Ag
3,11,,,SC,SC,N,0.001,0.017256245860316682,0.00100002,False,3,1,GC20_SC300,Pt_Ag
3,11,,,GC,GC20_L_R0,P,0.0005,7.471588210980639e-05,0.00050002,False,3,1,GC20_SC300,Pt_Ag
3,11,,,GC,GC20_L_R0,P,0.001,0.00014951413953507255,0.0010000500000000002,False,3,1,GC20_SC300,Pt_Ag
3,11,,,GC,GC20_L_R90,P,0.0005,2.7120601627360074e-05,0.00050001,False,3,1,GC20_SC300,Pt_Ag
3,11,,,GC,GC20_L_R90,P,0.001,5.430004276576285e-05,0.00100001,False,3,1,GC20_SC300,Pt_Ag
3,11,,,GC,GC20_L_R0,N,0.0005,7.473500495089525e-05,0.00050001,False,3,1,GC20_SC300,Pt_Ag
3,11,,,GC,GC20_L_R0,N,0.001,0.0001493846926107786,0.00100002,False,3,1,GC20_SC300,Pt_Ag
3,11,,,GC,GC20_L_R90,N,0.0005,2.7270642380518978e-05,0.0004999900000000001,False,3,1,GC20_SC300,Pt_Ag
3,11,,,GC,GC20_L_R90,N,0.001,5.436329524013377e-05,0.00100004,False,3,1,GC20_SC300,Pt_Ag
3,11,,,LW300,LW300,P,0.001,0.0040746376106952885,0.0010000299999999998,False,3,1,LW300,Pt_Ag_Cl
3,11,,,LW300,LW300,N,0.001,0.0040744566791988315,0.00100002,False,3,1,LW300,Pt_Ag_Cl
3,11,,,LW600,LW600,N,0.001,0.01517069998523677,0.00100002,False,3,1,LW600,Pt_Ag_Cl
3,11,,,LW600,LW600,P,0.001,0.015170967705012015,0.00100004,False,3,1,LW600,Pt_Ag_Cl
3,11,,,SC,SC,P,0.001,0.015406920028244377,0.00100005,False,3,1,GC20_SC300,Pt_Ag_Cl
3,11,,,SC,SC,N,0.001,0.01540944718524366,0.0010000299999999998,False,3,1,GC20_SC300,Pt_Ag_Cl
3,11,,,GC,GC20_L_R0,P,0.0005,0.00010125103060229152,0.00050002,False,3,1,GC20_SC300,Pt_Ag_Cl
3,11,,,GC,GC20_L_R90,P,0.0005,0.00011415453537395732,0.00050003,False,3,1,GC20_SC300,Pt_Ag_Cl
3,11,,,GC,GC20_L_R0,N,0.0005,0.00010121719788344195,0.00050002,False,3,1,GC20_SC300,Pt_Ag_Cl
3,11,,,GC,GC20_L_R90,N,0.0005,0.00011415306438618126,0.00050001,False,3,1,GC20_SC300,Pt_Ag_Cl
3,12,,,LW300,LW300,P,0.001,0.06904099514320922,0.00100001,False,3,2,LW300,Pt
3,12,,,LW300,LW300,N,0.001,0.069040714184544,0.00100002,False,3,2,LW300,Pt
3,12,,,LW600,LW600,N,0.001,0.13796412739086103,0.00100006,False,3,2,LW600,Pt
3,12,,,LW600,LW600,P,0.001,0.13796411120999547,0.001,False,3,2,LW600,Pt
3,12,,,SC,SC,P,0.001,0.06848644451953391,0.00100005,False,3,2,GC20_SC300,Pt
3,12,,,SC,SC,N,0.001,0.0684868078535146,0.00100004,False,3,2,GC20_SC300,Pt
3,12,,,GC,GC20_L_R0,P,5e-05,5.062551530114576e-05,5.0010000000000004e-05,False,3,2,GC20_SC300,Pt
3,12,,,GC,GC20_L_R90,P,5e-05,5.089764803971828e-05,5e-05,False,3,2,GC20_SC300,Pt
3,12,,,GC,GC20_L_R0,N,5e-05,5.0940306685224244e-05,5.0010000000000004e-05,False,3,2,GC20_SC300,Pt
3,12,,,GC,GC20_L_R90,N,5e-05,5.068288382441239e-05,5.002e-05,False,3,2,GC20_SC300,Pt
3,12,,,LW300,LW300,P,0.001,0.0690459876757212,0.0010000299999999998,False,3,2,LW300,Pt_Cl
3,12,,,LW300,LW300,N,0.001,0.06904584793188248,0.0010000299999999998,False,3,2,LW300,Pt_Cl
3,12,,,LW600,LW600,N,0.001,0.13822588672363673,0.00100003,False,3,2,LW600,Pt_Cl
3,12,,,LW600,LW600,P,0.001,0.13822574992177356,0.00100005,False,3,2,LW600,Pt_Cl
3,12,,,SC,SC,P,0.001,0.06854585624482151,0.00100005,False,3,2,GC20_SC300,Pt_Cl
3,12,,,SC,SC,N,0.001,0.0685458385929682,0.00100001,False,3,2,GC20_SC300,Pt_Cl
3,12,,,GC,GC20_L_R0,P,5e-05,5.100355915959515e-05,5e-05,False,3,2,GC20_SC300,Pt_Cl
3,12,,,GC,GC20_L_R90,P,5e-05,5.074319432323117e-05,4.999e-05,False,3,2,GC20_SC300,Pt_Cl
3,12,,,GC,GC20_L_R0,N,5e-05,5.080791778537815e-05,5.002e-05,False,3,2,GC20_SC300,Pt_Cl
3,12,,,GC,GC20_L_R90,N,5e-05,5.0891764088614006e-05,5.0010000000000004e-05,False,3,2,GC20_SC300,Pt_Cl
3,12,,,LW300,LW300,P,0.001,0.0011230153207244485,0.0010000299999999998,False,3,2,LW300,Ag
3,12,,,LW300,LW300,N,0.001,0.0011226416898293273,0.00100003,False,3,2,LW300,Ag
3,12,,,LW600,LW600,N,0.001,0.0030359496062094724,0.00100002,False,3,2,LW600,Ag
3,12,,,LW600,LW600,P,0.001,0.00306265980224731,0.00100004,False,3,2,LW600,Ag
3,12,,,SC,SC,P,0.001,0.0012021750569057555,0.00100001,False,3,2,GC20_SC300,Ag
3,12,,,SC,SC,N,0.001,0.0012017381735362632,0.00100005,False,3,2,GC20_SC300,Ag
3,12,,,GC,GC20_L_R0,P,0.0005,5.269078213874479e-06,0.00050002,False,3,2,GC20_SC300,Ag
3,12,,,GC,GC20_L_R0,P,0.001,1.0210126153685865e-05,0.00100006,False,3,2,GC20_SC300,Ag
3,12,,,GC,GC20_L_R90,P,0.0005,4.833665832158442e-06,0.00050002,False,3,2,GC20_SC300,Ag
3,12,,,GC,GC20_L_R90,P,0.001,9.67762857874936e-06,0.00100005,False,3,2,GC20_SC300,Ag
3,12,,,GC,GC20_L_R0,N,0.0005,5.239658458353125e-06,0.0004999900000000001,False,3,2,GC20_SC300,Ag
3,12,,,GC,GC20_L_R0,N,0.001,1.0208655165909796e-05,0.00100002,False,3,2,GC20_SC300,Ag
3,12,,,GC,GC20_L_R90,N,0.0005,5.166109069549742e-06,0.00050001,False,3,2,GC20_SC300,Ag
3,12,,,GC,GC20_L_R90,N,0.001,9.801191551939044e-06,0.00100008,False,3,2,GC20_SC300,Ag
3,12,,,LW300,LW300,P,0.001,0.009035329121268282,0.0010000299999999998,False,3,2,LW300,Ag_Cl
3,12,,,LW300,LW300,N,0.001,0.009037403214032536,0.00100005,False,3,2,LW300,Ag_Cl
3,12,,,LW600,LW600,N,0.001,0.02122302182134403,0.00100006,False,3,2,LW600,Ag_Cl
3,12,,,LW600,LW600,P,0.001,0.021222737920703248,0.00100001,False,3,2,LW600,Ag_Cl
3,12,,,SC,SC,P,0.001,0.014449052505139049,0.0010000299999999998,False,3,2,GC20_SC300,Ag_Cl
3,12,,,SC,SC,N,0.001,0.014465658486143076,0.00100003,False,3,2,GC20_SC300,Ag_Cl
3,12,,,GC,GC20_L_R0,P,0.0005,5.3058529082761736e-06,0.0005,False,3,2,GC20_SC300,Ag_Cl
3,12,,,GC,GC20_L_R90,P,0.0005,7.422604318037585e-06,0.0005,False,3,2,GC20_SC300,Ag_Cl
3,12,,,GC,GC20_L_R0,N,0.0005,5.349982541558203e-06,0.00050003,False,3,2,GC20_SC300,Ag_Cl
3,12,,,GC,GC20_L_R90,N,0.0005,7.377003696979486e-06,0.00050002,False,3,2,GC20_SC300,Ag_Cl
3,12,,,LW300,LW300,P,0.001,0.005565404288399988,0.0010000500000000002,False,3,2,LW300,Pt_Ag
3,12,,,LW300,LW300,N,0.001,0.005566411915026595,0.00100001,False,3,2,LW300,Pt_Ag
3,12,,,LW600,LW600,N,0.001,0.0016177467554981916,0.0010000299999999998,False,3,2,LW600,Pt_Ag
3,12,,,LW600,LW600,P,0.001,0.0016178762024224858,0.00100002,False,3,2,LW600,Pt_Ag
3,12,,,SC,SC,P,0.001,0.004551180281617955,0.00099999,False,3,2,GC20_SC300,Pt_Ag
3,12,,,SC,SC,N,0.001,0.0045513935748454845,0.00100005,False,3,2,GC20_SC300,Pt_Ag
3,12,,,GC,GC20_L_R0,P,0.0005,1.985539300136173e-05,0.00050002,False,3,2,GC20_SC300,Pt_Ag
3,12,,,GC,GC20_L_R0,P,0.001,3.934451004648261e-05,0.00100006,False,3,2,GC20_SC300,Pt_Ag
3,12,,,GC,GC20_L_R90,P,0.0005,1.8853650325859635e-05,0.0004999900000000001,False,3,2,GC20_SC300,Pt_Ag
3,12,,,GC,GC20_L_R90,P,0.001,3.7773495101642314e-05,0.0010000299999999998,False,3,2,GC20_SC300,Pt_Ag
3,12,,,GC,GC20_L_R0,N,0.0005,1.9700939284874625e-05,0.00050002,False,3,2,GC20_SC300,Pt_Ag
3,12,,,GC,GC20_L_R0,N,0.001,3.9435711288598805e-05,0.00100004,False,3,2,GC20_SC300,Pt_Ag
3,12,,,GC,GC20_L_R90,N,0.0005,1.88551213136357e-05,0.0004999900000000001,False,3,2,GC20_SC300,Pt_Ag
3,12,,,GC,GC20_L_R90,N,0.001,3.783968955156536e-05,0.00100001,False,3,2,GC20_SC300,Pt_Ag
3,12,,,LW300,LW300,P,0.001,0.0064724521258177296,0.00100004,False,3,2,LW300,Pt_Ag_Cl
3,12,,,LW300,LW300,N,0.001,0.0064720461331915355,0.00100005,False,3,2,LW300,Pt_Ag_Cl
3,12,,,LW600,LW600,N,0.001,0.014141854359960623,0.001,False,3,2,LW600,Pt_Ag_Cl
3,12,,,LW600,LW600,P,0.001,0.014140106826482656,0.00100003,False,3,2,LW600,Pt_Ag_Cl
3,12,,,SC,SC,P,0.001,0.01436772747495137,0.00100001,False,3,2,GC20_SC300,Pt_Ag_Cl
3,12,,,SC,SC,N,0.001,0.014368618893543666,0.0010000299999999998,False,3,2,GC20_SC300,Pt_Ag_Cl
3,12,,,GC,GC20_L_R0,P,0.0005,2.562460705909925e-06,0.00050002,False,3,2,GC20_SC300,Pt_Ag_Cl
3,12,,,GC,GC20_L_R90,P,0.0005,-1.9377321974139734e-05,0.00050003,False,3,2,GC20_SC300,Pt_Ag_Cl
3,12,,,GC,GC20_L_R0,N,0.0005,2.4962662559868758e-06,0.00050001,False,3,2,GC20_SC300,Pt_Ag_Cl
3,12,,,GC,GC20_L_R90,N,0.0005,-1.9293475670903873e-05,0.00050001,False,3,2,GC20_SC300,Pt_Ag_Cl
3,13,,,LW300,LW300,P,0.001,0.06908615593892228,0.00100004,False,3,3,LW300,Pt
3,13,,,LW300,LW300,N,0.001,0.06908580437284378,0.0010000299999999998,False,3,3,LW300,Pt
3,13,,,LW600,LW600,N,0.001,0.13824739109393505,0.00100002,False,3,3,LW600,Pt
3,13,,,LW600,LW600,P,0.001,0.13824766175568587,0.0010000299999999998,False,3,3,LW600,Pt
3,13,,,SC,SC,P,0.001,0.068562163615307,0.0010000500000000002,False,3,3,GC20_SC300,Pt
3,13,,,SC,SC,N,0.001,0.06856211360172261,0.00100005,False,3,3,GC20_SC300,Pt
3,13,,,GC,GC20_L_R0,P,5e-05,5.1074166572846404e-05,5.0010000000000004e-05,False,3,3,GC20_SC300,Pt
3,13,,,GC,GC20_L_R90,P,5e-05,5.080350482204995e-05,5.0010000000000004e-05,False,3,3,GC20_SC300,Pt
3,13,,,GC,GC20_L_R0,N,5e-05,5.105504373175752e-05,5.0010000000000004e-05,False,3,3,GC20_SC300,Pt
3,13,,,GC,GC20_L_R90,N,5e-05,5.071377456770982e-05,5.0010000000000004e-05,False,3,3,GC20_SC300,Pt
3,13,,,LW300,LW300,P,0.001,0.06908464376348848,0.00100002,False,3,3,LW300,Pt_Cl
3,13,,,LW300,LW300,N,0.001,0.06908433191407995,0.00100006,False,3,3,LW300,Pt_Cl
3,13,,,LW600,LW600,N,0.001,0.1383259286022871,0.001,False,3,3,LW600,Pt_Cl
3,13,,,LW600,LW600,P,0.001,0.13832589918253158,0.0010000299999999998,False,3,3,LW600,Pt_Cl
3,13,,,SC,SC,P,0.001,0.06860494435279837,0.00100004,False,3,3,GC20_SC300,Pt_Cl
3,13,,,SC,SC,N,0.001,0.06860482078982519,0.0010000299999999998,False,3,3,GC20_SC300,Pt_Cl
3,13,,,GC,GC20_L_R0,P,5e-05,5.105945669508572e-05,5.0010000000000004e-05,False,3,3,GC20_SC300,Pt_Cl
3,13,,,GC,GC20_L_R90,P,5e-05,5.0891764088614006e-05,5e-05,False,3,3,GC20_SC300,Pt_Cl
3,13,,,GC,GC20_L_R0,N,5e-05,5.12521560937506e-05,4.999e-05,False,3,3,GC20_SC300,Pt_Cl
3,13,,,GC,GC20_L_R90,N,5e-05,5.099473323293875e-05,5.003e-05,False,3,3,GC20_SC300,Pt_Cl
3,13,,,LW300,LW300,P,0.001,0.004384390861640743,0.00100012,False,3,3,LW300,Ag
3,13,,,LW300,LW300,N,0.001,0.0046397690494438554,0.00100006,False,3,3,LW300,Ag
3,13,,,LW600,LW600,N,0.001,0.0009945995588615149,0.00100005,False,3,3,LW600,Ag
3,13,,,LW600,LW600,P,0.001,0.0009947598965291062,0.00100006,False,3,3,LW600,Ag
3,13,,,SC,SC,P,0.001,0.001215091800567406,0.00100005,False,3,3,GC20_SC300,Ag
3,13,,,SC,SC,N,0.001,0.0012150182511786022,0.0010000299999999998,False,3,3,GC20_SC300,Ag
3,13,,,GC,GC20_L_R0,P,0.0005,2.786050847872213e-06,0.0004999900000000001,False,3,3,GC20_SC300,Ag
3,13,,,GC,GC20_L_R0,P,0.001,5.539739964670935e-06,0.0010000299999999998,False,3,3,GC20_SC300,Ag
3,13,,,GC,GC20_L_R90,P,0.0005,2.7022045446363544e-06,0.00049998,False,3,3,GC20_SC300,Ag
3,13,,,GC,GC20_L_R90,P,0.001,5.370576370423149e-06,0.00100002,False,3,3,GC20_SC300,Ag
3,13,,,GC,GC20_L_R0,N,0.0005,2.836064432258514e-06,0.0004999900000000001,False,3,3,GC20_SC300,Ag
3,13,,,GC,GC20_L_R0,N,0.001,5.529443050238463e-06,0.0010000299999999998,False,3,3,GC20_SC300,Ag
3,13,,,GC,GC20_L_R90,N,0.0005,2.6698428135628615e-06,0.00049998,False,3,3,GC20_SC300,Ag
3,13,,,GC,GC20_L_R90,N,0.001,5.4867844047324975e-06,0.00100003,False,3,3,GC20_SC300,Ag
3,13,,,LW300,LW300,P,0.001,0.001706957751153369,0.00100005,False,3,3,LW300,Ag_Cl
3,13,,,LW300,LW300,N,0.001,0.0017084287389294369,0.00100002,False,3,3,LW300,Ag_Cl
3,13,,,LW600,LW600,N,0.001,0.003974016162861154,0.00100004,False,3,3,LW600,Ag_Cl
3,13,,,LW600,LW600,P,0.001,0.003976278542060746,0.00100002,False,3,3,LW600,Ag_Cl
3,13,,,SC,SC,P,0.001,0.0032633922651572837,0.00100001,False,3,3,GC20_SC300,Ag_Cl
3,13,,,SC,SC,N,0.001,0.0032630715898221,0.00100005,False,3,3,GC20_SC300,Ag_Cl
3,13,,,GC,GC20_L_R0,P,0.0005,7.153413555017196e-06,0.00050002,False,3,3,GC20_SC300,Ag_Cl
3,13,,,GC,GC20_L_R90,P,0.0005,1.0221894055894405e-05,0.0005,False,3,3,GC20_SC300,Ag_Cl
3,13,,,GC,GC20_L_R0,N,0.0005,7.07986416621381e-06,0.00050003,False,3,3,GC20_SC300,Ag_Cl
3,13,,,GC,GC20_L_R90,N,0.0005,1.0218952080342268e-05,0.0004999900000000001,False,3,3,GC20_SC300,Ag_Cl
3,13,,,LW300,LW300,P,0.001,0.003964641557764274,0.00100002,False,3,3,LW300,Pt_Ag
3,13,,,LW300,LW300,N,0.001,0.0039636545249665325,0.00100001,False,3,3,LW300,Pt_Ag
3,13,,,LW600,LW600,N,0.001,0.0016640725735298915,0.00100004,False,3,3,LW600,Pt_Ag
3,13,,,LW600,LW600,P,0.001,0.0016640299148843857,0.00100005,False,3,3,LW600,Pt_Ag
3,13,,,SC,SC,P,0.001,0.002927699615768651,0.00100004,False,3,3,GC20_SC300,Pt_Ag
3,13,,,SC,SC,N,0.001,0.002927509858345538,0.00100002,False,3,3,GC20_SC300,Pt_Ag
3,13,,,GC,GC20_L_R0,P,0.0005,3.5567013437540773e-05,0.00050002,False,3,3,GC20_SC300,Pt_Ag
3,13,,,GC,GC20_L_R0,P,0.001,7.138850776034126e-05,0.00100001,False,3,3,GC20_SC300,Pt_Ag
3,13,,,GC,GC20_L_R90,P,0.0005,1.14560528000152e-05,0.0004999900000000001,False,3,3,GC20_SC300,Pt_Ag
3,13,,,GC,GC20_L_R90,P,0.001,2.294446733110389e-05,0.00100004,False,3,3,GC20_SC300,Pt_Ag
3,13,,,GC,GC20_L_R0,N,0.0005,3.576706777508598e-05,0.0004999900000000001,False,3,3,GC20_SC300,Pt_Ag
3,13,,,GC,GC20_L_R0,N,0.001,7.14547022102643e-05,0.00100005,False,3,3,GC20_SC300,Pt_Ag
3,13,,,GC,GC20_L_R90,N,0.0005,1.1401626252300695e-05,0.00050004,False,3,3,GC20_SC300,Pt_Ag
3,13,,,GC,GC20_L_R90,N,0.001,2.3100392035367066e-05,0.00100002,False,3,3,GC20_SC300,Pt_Ag
3,13,,,LW300,LW300,P,0.001,0.006296483742117857,0.00100006,False,3,3,LW300,Pt_Ag_Cl
3,13,,,LW300,LW300,N,0.001,0.006295911527872966,0.00100002,False,3,3,LW300,Pt_Ag_Cl
3,13,,,LW600,LW600,N,0.001,0.014324958505362202,0.00100006,False,3,3,LW600,Pt_Ag_Cl
3,13,,,LW600,LW600,P,0.001,0.014324849652266772,0.00100001,False,3,3,LW600,Pt_Ag_Cl
3,13,,,SC,SC,P,0.001,0.007273325536546682,0.00100004,False,3,3,GC20_SC300,Pt_Ag_Cl
3,13,,,SC,SC,N,0.001,0.0072722693673234655,0.00100005,False,3,3,GC20_SC300,Pt_Ag_Cl
3,13,,,GC,GC20_L_R0,P,0.0005,2.556723853583259e-05,0.0005,False,3,3,GC20_SC300,Pt_Ag_Cl
3,13,,,GC,GC20_L_R90,P,0.0005,2.5453972477075377e-05,0.0005,False,3,3,GC20_SC300,Pt_Ag_Cl
3,13,,,GC,GC20_L_R0,N,0.0005,2.5655497802396653e-05,0.00050001,False,3,3,GC20_SC300,Pt_Ag_Cl
3,13,,,GC,GC20_L_R90,N,0.0005,2.551575396367022e-05,0.0005,False,3,3,GC20_SC300,Pt_Ag_Cl
3,14,,,LW300,LW300,P,0.001,0.06911297940101888,0.0010000299999999998,False,3,4,LW300,Pt
3,14,,,LW300,LW300,N,0.001,0.06911281317940018,0.00100002,False,3,4,LW300,Pt
3,14,,,LW600,LW600,N,0.001,0.13835280207796807,0.00100002,False,3,4,LW600,Pt
3,14,,,LW600,LW600,P,0.001,0.138352953589709,0.00100006,False,3,4,LW600,Pt
3,14,,,SC,SC,P,0.001,0.06868035748311403,0.00100006,False,3,4,GC20_SC300,Pt
3,14,,,SC,SC,N,0.001,0.06868031482446853,0.0010000299999999998,False,3,4,GC20_SC300,Pt
3,14,,,GC,GC20_L_R0,P,5e-05,5.11197671939045e-05,5.002e-05,False,3,4,GC20_SC300,Pt
3,14,,,GC,GC20_L_R90,P,5e-05,5.095060359965672e-05,5.0010000000000004e-05,False,3,4,GC20_SC300,Pt
3,14,,,GC,GC20_L_R0,N,5e-05,5.1134477071665174e-05,5.0010000000000004e-05,False,3,4,GC20_SC300,Pt
3,14,,,GC,GC20_L_R90,N,5e-05,5.1049159780653245e-05,5e-05,False,3,4,GC20_SC300,Pt
3,14,,,LW300,LW300,P,0.001,0.06916511709175382,0.00100006,False,3,4,LW300,Pt_Cl
3,14,,,LW300,LW300,N,0.001,0.06916488614667297,0.00100001,False,3,4,LW300,Pt_Cl
3,14,,,LW600,LW600,N,0.001,0.13836432579620578,0.00100003,False,3,4,LW600,Pt_Cl
3,14,,,LW600,LW600,P,0.001,0.13836444200424008,0.0010000299999999998,False,3,4,LW600,Pt_Cl
3,14,,,SC,SC,P,0.001,0.06862008964294077,0.00100005,False,3,4,GC20_SC300,Pt_Cl
3,14,,,SC,SC,N,0.001,0.06861998373182089,0.00100001,False,3,4,GC20_SC300,Pt_Cl
3,14,,,GC,GC20_L_R0,P,5e-05,5.12153813993489e-05,5.0010000000000004e-05,False,3,4,GC20_SC300,Pt_Cl
3,14,,,GC,GC20_L_R90,P,5e-05,5.115359991275405e-05,4.999e-05,False,3,4,GC20_SC300,Pt_Cl
3,14,,,GC,GC20_L_R0,N,5e-05,5.119920053381215e-05,5e-05,False,3,4,GC20_SC300,Pt_Cl
3,14,,,GC,GC20_L_R90,N,5e-05,5.101826903735583e-05,5e-05,False,3,4,GC20_SC300,Pt_Cl
3,14,,,LW300,LW300,P,0.001,0.002307007497730231,0.00100006,False,3,4,LW300,Ag
3,14,,,LW300,LW300,N,0.001,0.002307962168796899,0.00100002,False,3,4,LW300,Ag
3,14,,,LW600,LW600,N,0.001,0.0010072618216379055,0.0010000299999999998,False,3,4,LW600,Ag
3,14,,,LW600,LW600,P,0.001,0.0010072529957112493,0.00100001,False,3,4,LW600,Ag
3,14,,,SC,SC,P,0.001,0.002081466825976876,0.00100005,False,3,4,GC20_SC300,Ag
3,14,,,SC,SC,N,0.001,0.0020828907421441096,0.00100001,False,3,4,GC20_SC300,Ag
3,14,,,GC,GC20_L_R0,P,0.0005,4.483570741454331e-06,0.0004999900000000001,False,3,4,GC20_SC300,Ag
3,14,,,GC,GC20_L_R0,P,0.001,9.174550759334209e-06,0.001,False,3,4,GC20_SC300,Ag
3,14,,,GC,GC20_L_R90,P,0.0005,4.913099172066098e-06,0.00050001,False,3,4,GC20_SC300,Ag
3,14,,,GC,GC20_L_R90,P,0.001,9.821785380803994e-06,0.0010000299999999998,False,3,4,GC20_SC300,Ag
3,14,,,GC,GC20_L_R0,N,0.0005,4.530642350288498e-06,0.00050001,False,3,4,GC20_SC300,Ag
3,14,,,GC,GC20_L_R0,N,0.001,9.196615575975222e-06,0.0010000299999999998,False,3,4,GC20_SC300,Ag
3,14,,,GC,GC20_L_R90,N,0.0005,4.895447318753286e-06,0.00050003,False,3,4,GC20_SC300,Ag
3,14,,,GC,GC20_L_R90,N,0.001,9.965942182858627e-06,0.001,False,3,4,GC20_SC300,Ag
3,14,,,LW300,LW300,P,0.001,0.0008945017826756604,0.00100001,False,3,4,LW300,Ag_Cl
3,14,,,LW300,LW300,N,0.001,0.0008943473289591732,0.0010000299999999998,False,3,4,LW300,Ag_Cl
3,14,,,LW600,LW600,N,0.001,0.17964661069874785,0.00099984,False,3,4,LW600,Ag_Cl
3,14,,,LW600,LW600,P,0.001,0.1646841275622257,0.00100022,False,3,4,LW600,Ag_Cl
3,14,,,SC,SC,P,0.001,0.0038533069059570385,0.00100004,False,3,4,GC20_SC300,Ag_Cl
3,14,,,SC,SC,N,0.001,0.003855429541317904,0.0010000299999999998,False,3,4,GC20_SC300,Ag_Cl
3,14,,,GC,GC20_L_R0,P,0.0005,2.2815020406809923e-06,0.00050001,False,3,4,GC20_SC300,Ag_Cl
3,14,,,GC,GC20_L_R90,P,0.0005,2.0181952287648746e-06,0.00050001,False,3,4,GC20_SC300,Ag_Cl
3,14,,,GC,GC20_L_R0,N,0.0005,1.9946594243477933e-06,0.00050002,False,3,4,GC20_SC300,Ag_Cl
3,14,,,GC,GC20_L_R90,N,0.0005,2.0093693021084698e-06,0.00050002,False,3,4,GC20_SC300,Ag_Cl
3,14,,,LW300,LW300,P,0.001,0.004319173147601006,0.00100002,False,3,4,LW300,Pt_Ag
3,14,,,LW300,LW300,N,0.001,0.004319383498852983,0.00100001,False,3,4,LW300,Pt_Ag
3,14,,,LW600,LW600,N,0.001,0.00399201075632579,0.0010000299999999998,False,3,4,LW600,Pt_Ag
3,14,,,LW600,LW600,P,0.001,0.003992285831039915,0.00100005,False,3,4,LW600,Pt_Ag
3,14,,,SC,SC,P,0.001,0.002260074161747015,0.00100001,False,3,4,GC20_SC300,Pt_Ag
3,14,,,SC,SC,N,0.001,0.0022601168203925212,0.00100001,False,3,4,GC20_SC300,Pt_Ag
3,14,,,GC,GC20_L_R0,P,0.0005,8.939192715163377e-06,0.00050002,False,3,4,GC20_SC300,Pt_Ag
3,14,,,GC,GC20_L_R0,P,0.001,1.8221125582150524e-05,0.00100003,False,3,4,GC20_SC300,Pt_Ag
3,14,,,GC,GC20_L_R90,P,0.0005,1.0048317498318417e-05,0.00050004,False,3,4,GC20_SC300,Pt_Ag
3,14,,,GC,GC20_L_R90,P,0.001,2.037465168631363e-05,0.00100004,False,3,4,GC20_SC300,Pt_Ag
3,14,,,GC,GC20_L_R0,N,0.0005,9.10247235830689e-06,0.00050002,False,3,4,GC20_SC300,Pt_Ag
3,14,,,GC,GC20_L_R0,N,0.001,1.8094620633408703e-05,0.00099999,False,3,4,GC20_SC300,Pt_Ag
3,14,,,GC,GC20_L_R90,N,0.0005,1.0202771214805525e-05,0.0004999900000000001,False,3,4,GC20_SC300,Pt_Ag
3,14,,,GC,GC20_L_R90,N,0.001,2.0173126360992353e-05,0.0010000299999999998,False,3,4,GC20_SC300,Pt_Ag
3,14,,,LW300,LW300,P,0.001,0.008127035357204208,0.0010000299999999998,False,3,4,LW300,Pt_Ag_Cl
3,14,,,LW300,LW300,N,0.001,0.00812587180587334,0.00100001,False,3,4,LW300,Pt_Ag_Cl
3,14,,,LW600,LW600,N,0.001,0.011706357550978656,0.0010000299999999998,False,3,4,LW600,Pt_Ag_Cl
